ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1045201,U101330,F1042,12/17/2024 21:47,150
C1045202,U103344,F1062,9/8/2024 20:34,38
C1045203,U105757,F1258,4/3/2024 2:11,171
C1045204,U109174,F1248,10/12/2024 22:02,217
C1045205,U103132,F1219,8/18/2024 0:30,36
C1045206,U104442,F1209,2/28/2024 19:25,114
C1045207,U106174,F1084,10/31/2024 1:12,75
C1045208,U103598,F1171,1/21/2024 11:42,230
C1045209,U101344,F1013,12/12/2024 6:53,36
C1045210,U104840,F1017,11/23/2024 10:49,120
C1045211,U104928,F1172,11/4/2024 9:54,13
C1045212,U105919,F1152,7/11/2024 6:34,111
C1045213,U103311,F1053,9/17/2024 0:14,293
C1045214,U105269,F1129,11/20/2024 2:05,10
C1045215,U100428,F1032,7/11/2024 5:12,92
C1045216,U102298,F1299,5/1/2024 4:28,124
C1045217,U106154,F1228,2/14/2024 1:00,147
C1045218,U102464,F1298,2/16/2024 15:50,17
C1045219,U100576,F1127,1/20/2024 8:45,146
C1045220,U108741,F1222,12/17/2024 21:27,18
C1045221,U104552,F1261,5/2/2024 5:30,241
C1045222,U109484,F1053,2/29/2024 1:47,171
C1045223,U105039,F1220,4/10/2024 7:02,273
C1045224,U104375,F1110,4/7/2024 8:05,171
C1045225,U108995,F1057,7/28/2024 12:40,208
C1045226,U103219,F1228,8/13/2024 4:47,113
C1045227,U107722,F1114,10/31/2024 8:20,225
C1045228,U109324,F1260,10/20/2024 12:45,272
C1045229,U104194,F1245,4/8/2024 15:40,108
C1045230,U109770,F1174,11/27/2024 1:12,291
C1045231,U100851,F1249,12/20/2024 12:36,192
C1045232,U109319,F1047,5/4/2024 19:02,241
C1045233,U104722,F1286,6/30/2024 7:06,258
C1045234,U108765,F1207,9/14/2024 11:23,100
C1045235,U104721,F1206,9/17/2024 16:52,17
C1045236,U109413,F1176,6/7/2024 22:27,39
C1045237,U106907,F1292,3/9/2024 22:24,256
C1045238,U103993,F1018,8/31/2024 16:46,145
C1045239,U101550,F1072,4/13/2024 5:51,39
C1045240,U108825,F1031,1/1/2024 8:49,76
C1045241,U109060,F1275,1/20/2024 2:19,176
C1045242,U107698,F1235,2/23/2024 19:48,237
C1045243,U104983,F1138,5/25/2024 0:54,210
C1045244,U106600,F1161,12/15/2024 18:32,111
C1045245,U106586,F1095,5/22/2024 19:10,198
C1045246,U109552,F1052,5/12/2024 1:34,147
C1045247,U106542,F1176,11/19/2024 7:39,27
C1045248,U106329,F1095,5/28/2024 8:12,19
C1045249,U103636,F1067,1/12/2024 23:18,217
C1045250,U103995,F1181,8/26/2024 13:01,155
C1045251,U109670,F1253,1/5/2024 7:18,225
C1045252,U102013,F1252,9/30/2024 16:32,90
C1045253,U106785,F1163,9/2/2024 6:34,243
C1045254,U100657,F1051,8/2/2024 20:22,16
C1045255,U100244,F1098,9/22/2024 3:42,206
C1045256,U105113,F1123,9/9/2024 21:50,275
C1045257,U103764,F1020,4/16/2024 5:27,278
C1045258,U108327,F1083,4/22/2024 2:59,201
C1045259,U108396,F1159,9/10/2024 21:38,211
C1045260,U109075,F1160,9/12/2024 0:10,96
C1045261,U103732,F1238,3/1/2024 11:11,85
C1045262,U105979,F1128,8/29/2024 2:47,33
C1045263,U104651,F1244,8/1/2024 3:14,192
C1045264,U108006,F1270,12/29/2024 1:19,250
C1045265,U106392,F1000,12/10/2024 0:53,238
C1045266,U109076,F1274,12/6/2024 19:35,299
C1045267,U109174,F1149,10/11/2024 5:41,14
C1045268,U108163,F1025,12/6/2024 5:42,236
C1045269,U105281,F1261,11/19/2024 23:51,199
C1045270,U101220,F1252,9/16/2024 13:01,174
C1045271,U108897,F1193,7/31/2024 20:39,146
C1045272,U102606,F1174,3/16/2024 9:55,291
C1045273,U109217,F1045,7/10/2024 14:56,170
C1045274,U103283,F1276,11/12/2024 2:26,236
C1045275,U107894,F1232,12/8/2024 0:55,118
C1045276,U101316,F1025,10/1/2024 3:25,17
C1045277,U103151,F1248,10/13/2024 23:49,249
C1045278,U100118,F1259,12/7/2024 4:39,151
C1045279,U104693,F1195,2/8/2024 13:27,102
C1045280,U106718,F1180,4/29/2024 11:40,181
C1045281,U101908,F1028,7/26/2024 17:26,243
C1045282,U104085,F1279,3/17/2024 9:51,223
C1045283,U106378,F1188,10/28/2024 4:00,138
C1045284,U100426,F1065,5/5/2024 17:35,268
C1045285,U105735,F1183,5/19/2024 16:07,81
C1045286,U105881,F1009,7/26/2024 14:00,39
C1045287,U100639,F1102,10/29/2024 5:39,6
C1045288,U109395,F1196,5/1/2024 8:56,20
C1045289,U103765,F1019,10/5/2024 11:56,297
C1045290,U102763,F1099,8/30/2024 19:00,176
C1045291,U106692,F1235,12/5/2024 13:41,196
C1045292,U107618,F1143,7/28/2024 8:45,228
C1045293,U100145,F1181,10/15/2024 1:25,99
C1045294,U103130,F1063,9/5/2024 8:12,145
C1045295,U107570,F1092,4/11/2024 3:01,132
C1045296,U105772,F1027,8/7/2024 14:40,61
C1045297,U109248,F1057,2/14/2024 11:38,212
C1045298,U107133,F1041,5/29/2024 13:24,30
C1045299,U101457,F1074,6/29/2024 3:15,298
C1045300,U105490,F1199,8/12/2024 18:01,284
C1045301,U101607,F1153,12/17/2024 2:22,125
C1045302,U101073,F1182,9/18/2024 0:27,155
C1045303,U101522,F1079,8/6/2024 12:24,241
C1045304,U100535,F1218,7/17/2024 18:59,191
C1045305,U106212,F1251,5/28/2024 23:14,37
C1045306,U103079,F1268,3/27/2024 16:14,255
C1045307,U100760,F1040,11/13/2024 21:47,198
C1045308,U108399,F1080,10/24/2024 23:01,159
C1045309,U108099,F1175,3/4/2024 17:31,218
C1045310,U103263,F1111,11/5/2024 10:01,247
C1045311,U101997,F1212,3/12/2024 18:23,79
C1045312,U104005,F1079,1/14/2024 11:40,244
C1045313,U109587,F1262,8/18/2024 20:24,38
C1045314,U100025,F1286,6/25/2024 0:29,221
C1045315,U108698,F1107,11/28/2024 4:03,270
C1045316,U100860,F1207,5/26/2024 14:41,274
C1045317,U104473,F1085,5/31/2024 0:24,228
C1045318,U107683,F1104,12/9/2024 16:56,162
C1045319,U108151,F1272,2/28/2024 2:04,263
C1045320,U104160,F1031,9/12/2024 15:41,149
C1045321,U103981,F1100,3/22/2024 23:25,90
C1045322,U102850,F1165,9/18/2024 18:48,186
C1045323,U100596,F1184,9/22/2024 19:43,251
C1045324,U102019,F1136,6/10/2024 13:52,86
C1045325,U106422,F1195,7/28/2024 20:03,154
C1045326,U105907,F1238,9/22/2024 9:05,19
C1045327,U105977,F1220,12/11/2024 2:07,140
C1045328,U100168,F1106,4/10/2024 5:30,129
C1045329,U101923,F1008,12/8/2024 20:17,88
C1045330,U106506,F1192,9/6/2024 5:26,192
C1045331,U107654,F1196,5/11/2024 16:10,62
C1045332,U106227,F1285,8/17/2024 9:25,112
C1045333,U103309,F1243,8/5/2024 13:57,43
C1045334,U107625,F1266,7/16/2024 8:45,35
C1045335,U107873,F1145,5/17/2024 7:40,82
C1045336,U108700,F1033,1/30/2024 23:09,251
C1045337,U104076,F1175,4/12/2024 7:53,23
C1045338,U106984,F1261,2/5/2024 18:30,19
C1045339,U105117,F1024,7/24/2024 15:57,246
C1045340,U100873,F1122,12/7/2024 21:46,40
C1045341,U103842,F1280,3/22/2024 1:29,38
C1045342,U105823,F1249,1/12/2024 22:39,220
C1045343,U100181,F1243,1/16/2024 6:01,146
C1045344,U108198,F1110,9/16/2024 18:21,201
C1045345,U104760,F1061,3/12/2024 3:48,69
C1045346,U100407,F1252,8/20/2024 23:06,167
C1045347,U106405,F1160,2/16/2024 14:56,112
C1045348,U109614,F1288,10/8/2024 10:41,194
C1045349,U109806,F1089,5/7/2024 18:26,97
C1045350,U107356,F1049,10/13/2024 14:23,227
C1045351,U108058,F1143,11/19/2024 9:10,285
C1045352,U100825,F1050,9/11/2024 17:56,65
C1045353,U105740,F1153,12/14/2024 6:11,245
C1045354,U100095,F1049,2/20/2024 21:06,74
C1045355,U108590,F1030,3/31/2024 2:29,281
C1045356,U101261,F1094,4/2/2024 3:31,78
C1045357,U106023,F1162,7/31/2024 22:38,176
C1045358,U107700,F1228,2/24/2024 11:13,172
C1045359,U107980,F1263,5/30/2024 18:39,50
C1045360,U108920,F1079,3/15/2024 23:02,36
C1045361,U105090,F1048,8/27/2024 11:29,46
C1045362,U101656,F1107,10/3/2024 15:38,116
C1045363,U108999,F1077,10/20/2024 17:05,98
C1045364,U105469,F1181,10/16/2024 22:58,194
C1045365,U105470,F1043,10/29/2024 8:17,95
C1045366,U108958,F1160,3/31/2024 21:15,44
C1045367,U105130,F1206,4/11/2024 9:20,230
C1045368,U105241,F1227,12/7/2024 2:59,285
C1045369,U100381,F1281,4/26/2024 16:36,114
C1045370,U100294,F1002,9/21/2024 2:59,284
C1045371,U100054,F1231,9/23/2024 13:56,155
C1045372,U105963,F1099,6/14/2024 8:19,125
C1045373,U108834,F1121,9/16/2024 10:47,174
C1045374,U105546,F1093,6/27/2024 12:27,13
C1045375,U100079,F1230,3/30/2024 2:20,21
C1045376,U108831,F1034,12/26/2024 1:22,227
C1045377,U109704,F1025,4/3/2024 6:26,74
C1045378,U105370,F1198,6/1/2024 23:39,176
C1045379,U102343,F1284,9/19/2024 2:09,78
C1045380,U103906,F1238,9/4/2024 20:57,211
C1045381,U104834,F1116,10/7/2024 23:20,133
C1045382,U100898,F1148,5/8/2024 18:01,28
C1045383,U103998,F1197,8/13/2024 0:33,132
C1045384,U101512,F1241,2/20/2024 10:45,119
C1045385,U101820,F1188,3/3/2024 10:56,140
C1045386,U107293,F1134,8/9/2024 23:18,87
C1045387,U102815,F1250,10/18/2024 5:59,34
C1045388,U109504,F1244,6/24/2024 2:27,240
C1045389,U102021,F1179,5/4/2024 17:04,102
C1045390,U103250,F1079,8/2/2024 20:17,48
C1045391,U105199,F1129,10/1/2024 20:58,134
C1045392,U104192,F1003,7/20/2024 4:14,216
C1045393,U100029,F1114,10/29/2024 0:48,12
C1045394,U100993,F1265,6/10/2024 15:05,83
C1045395,U105794,F1207,2/17/2024 14:29,218
C1045396,U101286,F1102,12/11/2024 1:04,6
C1045397,U109055,F1148,10/27/2024 17:47,27
C1045398,U105185,F1175,12/18/2024 23:44,277
C1045399,U106879,F1005,6/16/2024 7:52,81
C1045400,U104948,F1281,2/15/2024 3:26,14
C1045401,U105904,F1146,8/22/2024 8:49,238
C1045402,U107437,F1177,10/30/2024 22:31,260
C1045403,U109249,F1078,12/10/2024 1:23,97
C1045404,U108787,F1278,9/9/2024 15:11,149
C1045405,U101940,F1296,12/7/2024 6:37,79
C1045406,U106831,F1254,7/10/2024 7:24,113
C1045407,U102361,F1235,11/6/2024 6:54,45
C1045408,U105574,F1273,3/15/2024 15:46,138
C1045409,U109193,F1066,8/13/2024 11:28,266
C1045410,U100156,F1080,1/27/2024 9:40,69
C1045411,U102952,F1270,3/1/2024 9:30,45
C1045412,U101230,F1013,11/17/2024 12:26,125
C1045413,U107579,F1226,11/22/2024 21:38,101
C1045414,U101189,F1163,3/22/2024 19:47,254
C1045415,U107694,F1085,12/15/2024 17:33,39
C1045416,U104600,F1015,6/2/2024 9:13,103
C1045417,U100543,F1036,9/16/2024 6:33,64
C1045418,U101575,F1215,7/27/2024 1:28,193
C1045419,U109291,F1151,12/20/2024 10:18,128
C1045420,U105889,F1115,2/9/2024 12:16,280
C1045421,U105864,F1066,6/18/2024 20:03,140
C1045422,U108483,F1037,11/29/2024 14:31,57
C1045423,U101433,F1215,4/11/2024 4:48,115
C1045424,U100612,F1022,6/26/2024 16:46,55
C1045425,U102640,F1275,1/12/2024 15:15,175
C1045426,U107288,F1066,2/3/2024 23:27,24
C1045427,U107678,F1295,8/30/2024 15:03,267
C1045428,U108922,F1125,9/9/2024 23:42,148
C1045429,U106377,F1000,1/29/2024 11:12,229
C1045430,U108409,F1049,6/8/2024 21:45,188
C1045431,U109677,F1009,11/22/2024 12:48,281
C1045432,U107506,F1285,12/13/2024 13:41,115
C1045433,U101770,F1284,2/11/2024 23:04,48
C1045434,U105696,F1002,7/19/2024 13:03,266
C1045435,U108437,F1235,7/8/2024 10:36,27
C1045436,U100403,F1139,1/17/2024 0:25,196
C1045437,U106112,F1092,3/10/2024 0:50,120
C1045438,U102080,F1211,2/20/2024 12:32,84
C1045439,U109640,F1043,8/18/2024 0:40,94
C1045440,U108460,F1076,4/9/2024 23:04,94
C1045441,U109968,F1002,2/27/2024 8:49,9
C1045442,U106442,F1071,3/24/2024 3:25,16
C1045443,U108304,F1056,9/24/2024 6:54,129
C1045444,U103912,F1252,12/9/2024 21:34,280
C1045445,U105623,F1142,6/9/2024 11:21,54
C1045446,U105101,F1272,2/26/2024 6:07,156
C1045447,U109536,F1096,8/3/2024 1:47,255
C1045448,U107715,F1271,10/14/2024 2:55,17
C1045449,U100205,F1041,3/26/2024 10:24,220
C1045450,U101909,F1243,12/29/2024 2:03,26
C1045451,U109172,F1099,12/16/2024 4:11,198
C1045452,U109450,F1063,4/22/2024 17:16,5
C1045453,U102644,F1119,8/17/2024 1:58,64
C1045454,U109951,F1003,8/16/2024 21:41,56
C1045455,U100039,F1116,8/1/2024 22:41,193
C1045456,U106539,F1119,12/22/2024 23:10,101
C1045457,U103676,F1142,12/9/2024 18:33,285
C1045458,U103968,F1284,5/22/2024 20:02,27
C1045459,U107951,F1114,3/29/2024 22:30,112
C1045460,U103059,F1211,1/15/2024 11:08,297
C1045461,U102353,F1187,10/23/2024 7:27,22
C1045462,U109961,F1031,4/12/2024 12:46,229
C1045463,U106998,F1221,8/18/2024 19:16,231
C1045464,U101007,F1032,3/16/2024 20:32,233
C1045465,U104027,F1255,7/4/2024 1:56,187
C1045466,U107300,F1098,8/6/2024 14:45,264
C1045467,U103988,F1256,8/31/2024 22:01,292
C1045468,U101617,F1079,9/23/2024 10:29,275
C1045469,U108340,F1064,6/1/2024 18:07,180
C1045470,U102118,F1153,11/17/2024 20:02,89
C1045471,U102368,F1026,1/1/2024 8:20,50
C1045472,U105722,F1045,7/21/2024 1:59,130
C1045473,U102491,F1280,11/3/2024 12:00,30
C1045474,U107992,F1018,6/20/2024 1:44,224
C1045475,U109999,F1136,5/11/2024 13:28,19
C1045476,U105479,F1238,7/30/2024 17:59,98
C1045477,U100457,F1182,11/8/2024 13:14,70
C1045478,U101875,F1138,7/17/2024 8:25,269
C1045479,U108879,F1220,4/22/2024 9:34,209
C1045480,U106116,F1027,9/21/2024 6:38,35
C1045481,U104888,F1237,11/19/2024 1:15,41
C1045482,U101219,F1097,4/21/2024 17:22,171
C1045483,U107327,F1020,2/19/2024 23:48,251
C1045484,U104187,F1169,5/13/2024 4:46,203
C1045485,U107847,F1121,7/22/2024 10:10,55
C1045486,U106288,F1274,12/15/2024 12:37,62
C1045487,U101094,F1260,6/16/2024 8:34,213
C1045488,U107866,F1033,3/22/2024 15:15,200
C1045489,U102714,F1169,12/23/2024 18:40,209
C1045490,U107566,F1298,8/2/2024 18:09,235
C1045491,U103773,F1288,12/12/2024 21:44,131
C1045492,U108965,F1093,5/15/2024 18:08,205
C1045493,U107145,F1020,10/23/2024 23:29,172
C1045494,U109318,F1109,5/21/2024 16:01,183
C1045495,U104375,F1238,7/31/2024 12:48,278
C1045496,U106276,F1217,11/15/2024 6:24,274
C1045497,U106229,F1062,2/7/2024 20:10,43
C1045498,U101204,F1266,1/14/2024 16:19,161
C1045499,U101529,F1190,1/8/2024 8:19,144
C1045500,U108801,F1294,5/20/2024 11:51,267
C1045501,U104573,F1201,1/19/2024 0:02,206
C1045502,U101746,F1000,7/6/2024 20:16,275
C1045503,U100465,F1049,4/28/2024 23:53,68
C1045504,U102432,F1127,1/16/2024 11:50,160
C1045505,U107848,F1070,7/21/2024 14:33,72
C1045506,U103193,F1144,10/29/2024 20:49,247
C1045507,U109524,F1224,2/19/2024 11:45,187
C1045508,U107375,F1221,12/8/2024 5:35,250
C1045509,U109341,F1030,9/10/2024 15:17,223
C1045510,U101959,F1111,8/10/2024 22:26,11
C1045511,U105181,F1145,2/8/2024 18:08,58
C1045512,U105467,F1107,10/17/2024 4:40,234
C1045513,U103594,F1072,12/10/2024 6:09,247
C1045514,U100239,F1091,9/21/2024 5:14,92
C1045515,U100819,F1198,3/20/2024 9:59,66
C1045516,U104950,F1025,7/23/2024 20:34,254
C1045517,U108239,F1111,10/23/2024 6:33,28
C1045518,U100812,F1095,3/5/2024 14:07,188
C1045519,U104582,F1284,7/26/2024 3:47,250
C1045520,U103007,F1098,9/9/2024 15:19,203
C1045521,U101613,F1238,4/8/2024 11:09,16
C1045522,U105640,F1253,5/4/2024 2:50,215
C1045523,U105633,F1030,4/27/2024 0:11,164
C1045524,U107676,F1097,7/28/2024 5:48,120
C1045525,U109674,F1236,2/16/2024 12:41,48
C1045526,U105901,F1173,12/17/2024 13:28,217
C1045527,U100034,F1140,10/23/2024 17:05,284
C1045528,U109791,F1211,10/27/2024 15:30,280
C1045529,U105737,F1033,12/21/2024 11:15,146
C1045530,U107576,F1286,2/9/2024 23:32,101
C1045531,U102912,F1189,6/25/2024 15:16,128
C1045532,U101544,F1142,5/29/2024 14:57,135
C1045533,U106348,F1026,12/29/2024 12:10,180
C1045534,U105897,F1041,9/22/2024 0:14,102
C1045535,U104640,F1166,1/28/2024 23:48,275
C1045536,U105612,F1128,9/18/2024 4:33,104
C1045537,U100904,F1218,4/30/2024 5:04,286
C1045538,U101589,F1075,8/25/2024 5:03,205
C1045539,U108343,F1008,4/8/2024 19:41,82
C1045540,U107229,F1195,3/23/2024 14:15,132
C1045541,U107551,F1286,6/10/2024 14:25,37
C1045542,U106970,F1167,7/9/2024 18:51,224
C1045543,U105431,F1002,12/5/2024 15:28,63
C1045544,U108251,F1144,2/18/2024 19:43,263
C1045545,U108160,F1169,2/16/2024 11:19,155
C1045546,U103738,F1235,8/9/2024 8:50,266
C1045547,U103691,F1236,3/6/2024 2:44,76
C1045548,U103371,F1010,1/8/2024 4:11,175
C1045549,U107736,F1007,10/27/2024 7:19,120
C1045550,U102007,F1034,2/24/2024 23:32,53
C1045551,U108138,F1228,8/31/2024 9:27,149
C1045552,U105980,F1282,10/22/2024 11:59,107
C1045553,U101135,F1072,3/18/2024 1:37,206
C1045554,U106079,F1129,4/16/2024 6:18,272
C1045555,U106006,F1060,1/24/2024 13:57,154
C1045556,U105961,F1257,3/17/2024 11:10,143
C1045557,U103806,F1215,9/20/2024 9:20,282
C1045558,U105826,F1229,12/20/2024 20:26,8
C1045559,U101716,F1160,8/23/2024 23:07,230
C1045560,U107338,F1181,2/12/2024 23:49,127
C1045561,U106503,F1295,11/13/2024 9:42,275
C1045562,U105530,F1272,11/19/2024 14:40,253
C1045563,U107216,F1032,10/12/2024 16:42,235
C1045564,U106703,F1111,5/20/2024 9:21,102
C1045565,U101487,F1152,9/3/2024 3:30,125
C1045566,U100738,F1133,4/16/2024 20:50,175
C1045567,U104321,F1033,12/12/2024 7:37,11
C1045568,U102440,F1139,8/30/2024 2:37,27
C1045569,U109020,F1117,4/12/2024 8:19,65
C1045570,U107800,F1049,7/28/2024 14:45,143
C1045571,U108279,F1229,11/29/2024 17:53,198
C1045572,U102146,F1109,8/4/2024 16:25,174
C1045573,U102475,F1045,6/22/2024 23:43,147
C1045574,U100315,F1294,11/26/2024 7:08,230
C1045575,U100476,F1058,7/12/2024 7:28,104
C1045576,U106270,F1248,8/7/2024 19:53,83
C1045577,U100550,F1264,12/15/2024 19:35,245
C1045578,U102472,F1109,11/12/2024 8:57,50
C1045579,U108072,F1074,9/29/2024 3:20,237
C1045580,U107040,F1202,7/26/2024 11:11,110
C1045581,U109156,F1276,3/21/2024 19:45,229
C1045582,U102186,F1110,11/7/2024 22:35,277
C1045583,U104227,F1296,5/8/2024 6:44,70
C1045584,U106304,F1294,8/30/2024 16:36,10
C1045585,U108748,F1102,1/23/2024 23:39,154
C1045586,U103475,F1026,4/12/2024 0:38,245
C1045587,U106308,F1040,6/25/2024 7:25,23
C1045588,U106995,F1279,12/14/2024 8:29,35
C1045589,U106369,F1059,6/13/2024 6:29,264
C1045590,U101330,F1077,6/25/2024 17:00,194
C1045591,U107823,F1057,7/9/2024 5:10,146
C1045592,U106879,F1010,8/18/2024 8:45,57
C1045593,U109635,F1113,6/29/2024 16:43,228
C1045594,U104273,F1206,10/29/2024 23:07,119
C1045595,U103575,F1291,12/18/2024 13:44,221
C1045596,U103369,F1192,2/8/2024 10:41,298
C1045597,U103681,F1085,4/30/2024 22:38,126
C1045598,U103258,F1201,12/29/2024 7:53,255
C1045599,U100950,F1215,11/9/2024 1:06,13
C1045600,U102935,F1096,10/10/2024 16:24,136
C1045601,U109951,F1249,5/27/2024 0:53,120
C1045602,U105203,F1267,11/10/2024 8:55,119
C1045603,U104987,F1008,10/22/2024 17:02,252
C1045604,U102687,F1174,3/9/2024 3:23,259
C1045605,U102698,F1215,6/1/2024 19:51,12
C1045606,U100921,F1244,4/19/2024 2:33,253
C1045607,U104642,F1131,8/11/2024 16:46,18
C1045608,U104071,F1090,11/23/2024 23:03,32
C1045609,U103716,F1206,9/26/2024 12:31,224
C1045610,U108809,F1078,3/1/2024 16:34,179
C1045611,U102829,F1286,4/2/2024 19:38,249
C1045612,U101809,F1112,6/27/2024 0:15,57
C1045613,U100971,F1267,4/13/2024 21:30,82
C1045614,U101986,F1226,3/11/2024 21:29,71
C1045615,U109831,F1265,10/10/2024 17:05,86
C1045616,U108365,F1275,1/21/2024 13:57,99
C1045617,U100579,F1058,4/5/2024 10:03,276
C1045618,U105688,F1215,11/26/2024 8:13,284
C1045619,U106695,F1207,12/21/2024 7:57,119
C1045620,U100473,F1134,7/6/2024 2:45,148
C1045621,U105519,F1194,4/5/2024 2:21,36
C1045622,U103901,F1025,3/29/2024 16:22,249
C1045623,U102326,F1270,11/30/2024 16:49,51
C1045624,U100215,F1139,9/21/2024 3:15,26
C1045625,U106139,F1053,6/28/2024 21:11,209
C1045626,U104605,F1046,10/7/2024 18:02,219
C1045627,U104690,F1031,2/15/2024 7:16,167
C1045628,U106247,F1280,3/25/2024 8:39,54
C1045629,U107134,F1116,6/14/2024 22:54,245
C1045630,U103122,F1241,1/4/2024 1:13,219
C1045631,U108960,F1274,3/5/2024 0:33,278
C1045632,U109292,F1120,3/1/2024 20:06,23
C1045633,U101112,F1102,11/12/2024 14:37,26
C1045634,U106793,F1164,9/26/2024 5:09,139
C1045635,U104857,F1141,10/17/2024 9:41,212
C1045636,U102077,F1025,12/9/2024 2:10,287
C1045637,U108077,F1265,7/4/2024 5:48,6
C1045638,U101759,F1217,2/8/2024 3:14,152
C1045639,U105277,F1003,10/31/2024 19:28,81
C1045640,U108708,F1117,6/22/2024 12:07,153
C1045641,U106636,F1022,3/14/2024 17:53,46
C1045642,U106414,F1074,2/28/2024 7:13,163
C1045643,U105472,F1202,9/30/2024 6:00,67
C1045644,U101739,F1093,5/16/2024 8:11,264
C1045645,U102328,F1213,1/24/2024 14:47,226
C1045646,U108466,F1066,9/29/2024 6:59,105
C1045647,U109274,F1226,6/28/2024 20:17,221
C1045648,U104566,F1133,2/16/2024 17:03,273
C1045649,U100678,F1165,10/25/2024 11:48,240
C1045650,U100894,F1275,3/10/2024 0:08,188
C1045651,U109639,F1232,12/13/2024 12:54,240
C1045652,U107380,F1140,2/2/2024 12:35,275
C1045653,U108291,F1220,12/18/2024 2:47,194
C1045654,U106162,F1029,3/28/2024 6:40,135
C1045655,U103907,F1020,1/6/2024 4:24,28
C1045656,U106633,F1018,3/3/2024 21:54,115
C1045657,U105778,F1289,6/16/2024 6:44,14
C1045658,U105434,F1259,1/12/2024 7:28,68
C1045659,U105436,F1140,5/7/2024 3:17,287
C1045660,U108223,F1061,5/13/2024 18:44,56
C1045661,U107017,F1055,8/21/2024 9:15,150
C1045662,U101580,F1113,12/29/2024 21:26,192
C1045663,U102466,F1194,11/13/2024 18:10,216
C1045664,U103509,F1138,1/31/2024 8:17,232
C1045665,U101001,F1164,11/1/2024 11:30,168
C1045666,U104832,F1062,6/17/2024 7:38,20
C1045667,U108864,F1111,1/9/2024 23:33,279
C1045668,U107958,F1147,1/5/2024 2:07,117
C1045669,U105112,F1060,10/7/2024 4:02,65
C1045670,U107785,F1135,3/8/2024 8:37,215
C1045671,U107133,F1055,11/15/2024 16:11,40
C1045672,U104676,F1169,4/16/2024 16:24,220
C1045673,U108148,F1278,1/31/2024 1:19,180
C1045674,U104303,F1059,1/30/2024 14:06,31
C1045675,U105318,F1261,6/16/2024 7:46,53
C1045676,U107816,F1135,6/16/2024 9:47,251
C1045677,U109776,F1077,10/28/2024 2:53,206
C1045678,U108217,F1021,8/1/2024 13:59,99
C1045679,U107391,F1149,1/28/2024 22:17,110
C1045680,U105610,F1266,11/29/2024 9:40,30
C1045681,U107450,F1063,4/14/2024 12:58,114
C1045682,U106312,F1013,9/20/2024 15:38,10
C1045683,U102020,F1145,11/17/2024 8:03,113
C1045684,U108402,F1135,4/27/2024 2:36,197
C1045685,U103178,F1161,5/9/2024 18:15,169
C1045686,U109046,F1209,9/17/2024 7:27,174
C1045687,U109025,F1276,3/31/2024 17:52,295
C1045688,U100316,F1210,2/10/2024 1:26,163
C1045689,U104417,F1217,11/17/2024 5:10,292
C1045690,U108088,F1208,2/8/2024 5:38,292
C1045691,U102666,F1147,3/20/2024 10:17,298
C1045692,U101085,F1207,3/1/2024 14:54,68
C1045693,U107645,F1183,12/3/2024 16:20,281
C1045694,U107250,F1113,1/15/2024 0:56,168
C1045695,U103863,F1287,7/4/2024 19:58,133
C1045696,U107541,F1120,4/14/2024 7:40,24
C1045697,U104960,F1076,10/29/2024 6:22,47
C1045698,U104026,F1162,4/13/2024 22:38,26
C1045699,U108780,F1178,10/27/2024 16:04,157
C1045700,U106238,F1298,11/25/2024 9:21,279
C1045701,U108869,F1118,7/6/2024 8:18,256
C1045702,U107687,F1077,1/25/2024 22:13,64
C1045703,U101849,F1211,7/12/2024 7:54,108
C1045704,U101309,F1264,6/1/2024 15:09,14
